"1407";"thats samantha lock covid rundown morning ill back";"0.00003";"0.03367";"0.58410";"0.00003";"0.00003";"0.00135";"0.00003";"0.00003";"0.00003";"0.38061";"0.00003";"0.00003"
"1408";"today nutshell swimming rowing canoe slalom domina";"0.01116";"0.00009";"0.00009";"0.00179";"0.00009";"0.01627";"0.78275";"0.00009";"0.18745";"0.00009";"0.00009";"0.00009"
"1409";"joe biden sticking tradition slowly fill vacancy r";"0.60394";"0.29302";"0.00018";"0.00018";"0.00018";"0.00018";"0.00199";"0.02187";"0.02007";"0.00741";"0.03995";"0.01103"
"1410";"thats global blog team thanks following coverage n";"0.00003";"0.00394";"0.35613";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.04267";"0.57324";"0.02379";"0.00003"
"1411";"today nutshell experienced name paralympics sarah ";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.90072";"0.00008";"0.09849";"0.00008";"0.00008";"0.00008"
"1412";"yemen special envoy martin griffith take role un h";"0.05550";"0.69462";"0.00264";"0.01706";"0.17323";"0.01706";"0.00024";"0.00024";"0.00024";"0.02907";"0.00024";"0.00985"
"1413";"good morning angus taylor getting ready spruik aus";"0.03206";"0.10820";"0.15733";"0.33911";"0.00504";"0.05785";"0.05908";"0.00012";"0.20523";"0.00012";"0.01609";"0.01977"
"1414";"thats another day fantastic action well back tomor";"0.00003";"0.00003";"0.01896";"0.01535";"0.00003";"0.00003";"0.94919";"0.01415";"0.00003";"0.00213";"0.00003";"0.00003"
"1415";"twilight franchise midst revival summer every movi";"0.01699";"0.00014";"0.00014";"0.00014";"0.00014";"0.00014";"0.00014";"0.00014";"0.63199";"0.00014";"0.00014";"0.34976"
"1416";"second year row covid ha succeeded many thought im";"0.06784";"0.28996";"0.21028";"0.00024";"0.12337";"0.00024";"0.00024";"0.00024";"0.30686";"0.00024";"0.00024";"0.00024"
"1417";"latvia ha declared state emergency lithuania mulli";"0.00016";"0.03604";"0.01321";"0.00016";"0.81393";"0.00016";"0.02299";"0.00016";"0.00016";"0.11269";"0.00016";"0.00016"
"1418";"perhaps wasnt game making proper judgment belgium ";"0.00024";"0.01674";"0.02617";"0.00024";"0.00024";"0.00024";"0.00024";"0.74281";"0.21240";"0.00024";"0.00024";"0.00024"
"1419";"devastating scale destruction week wildfire greece";"0.00017";"0.00017";"0.06276";"0.45567";"0.12013";"0.00017";"0.00017";"0.00191";"0.10970";"0.24704";"0.00191";"0.00017"
"1420";"let tonight let fix mental health thats jordan bro";"0.00030";"0.00030";"0.01526";"0.00030";"0.00030";"0.00030";"0.00030";"0.03920";"0.58079";"0.03321";"0.05416";"0.27558"
"1421";"political hubris met pandemic reality india week b";"0.00572";"0.27805";"0.22903";"0.00300";"0.00027";"0.00027";"0.02478";"0.00027";"0.04929";"0.39515";"0.00027";"0.01389"
"1422";"myanmar police charged ousted leader aung san suu ";"0.00017";"0.02194";"0.00017";"0.00017";"0.74364";"0.12575";"0.00184";"0.00017";"0.00017";"0.06547";"0.04035";"0.00017"
"1423";"thats blog today well taking short break returning";"0.03131";"0.00003";"0.65139";"0.00003";"0.01035";"0.00713";"0.00003";"0.00035";"0.02389";"0.27541";"0.00003";"0.00003"
"1424";"miss betsan horlick married mr john coat southwark";"0.00017";"0.00189";"0.06019";"0.00017";"0.00189";"0.00189";"0.00189";"0.00017";"0.24537";"0.01217";"0.00017";"0.67404"
"1425";"today nutshell final day izu velodrome dominated b";"0.00370";"0.00007";"0.00007";"0.00007";"0.00732";"0.00007";"0.85430";"0.00007";"0.12252";"0.00007";"0.00007";"0.01166"
"1426";"end took seven minute joe biden pour salt wound fr";"0.03254";"0.52697";"0.00198";"0.00018";"0.40471";"0.00018";"0.00018";"0.00018";"0.00198";"0.00018";"0.03074";"0.00018"
"1427";"harry kane ha played concern fitness substituted e";"0.00025";"0.00525";"0.00025";"0.00025";"0.00025";"0.00025";"0.00025";"0.62494";"0.36757";"0.00025";"0.00025";"0.00025"
"1428";"united state ha warned crowd trying access kabul a";"0.00775";"0.09283";"0.01231";"0.00015";"0.75828";"0.00015";"0.00015";"0.00015";"0.09891";"0.02902";"0.00015";"0.00015"
"1429";"world still ha chance staving worst impact climate";"0.00020";"0.22345";"0.00221";"0.65788";"0.00020";"0.00020";"0.00020";"0.00020";"0.11484";"0.00020";"0.00020";"0.00020"
"1430";"ten billion coral great barrier reef knit together";"0.03965";"0.05092";"0.00207";"0.68414";"0.00019";"0.00582";"0.00019";"0.00019";"0.21627";"0.00019";"0.00019";"0.00019"
"1431";"illegal immigrant france proposal correspondent no";"0.00015";"0.32985";"0.00015";"0.00771";"0.23609";"0.04401";"0.00015";"0.00015";"0.26028";"0.03494";"0.00015";"0.08636"
"1432";"‘ dont job purpose gareth thomas intently move sec";"0.00011";"0.04265";"0.00542";"0.00755";"0.00011";"0.00011";"0.03308";"0.12455";"0.77547";"0.01074";"0.00011";"0.00011"
"1433";"september th anniversary attack world trade center";"0.40443";"0.04753";"0.00524";"0.00017";"0.20145";"0.00017";"0.00017";"0.00017";"0.09658";"0.00017";"0.00863";"0.23528"
"1434";"thats samantha lock today please join little later";"0.00003";"0.00003";"0.65167";"0.00941";"0.03043";"0.00262";"0.00003";"0.00003";"0.06600";"0.23967";"0.00003";"0.00003"
"1435";"incompetence poor judgment lack preparedness untru";"0.00187";"0.34640";"0.00017";"0.00017";"0.39223";"0.08842";"0.00017";"0.00017";"0.16650";"0.00017";"0.00017";"0.00356"
"1436";"five official inner circle chechnya autocratic lea";"0.00028";"0.13542";"0.00310";"0.00028";"0.60557";"0.21425";"0.03688";"0.00028";"0.00028";"0.00028";"0.00310";"0.00028"
"1437";"‘ dont fancy yet allegra stratton press secretary ";"0.00018";"0.09663";"0.01070";"0.23343";"0.00368";"0.18081";"0.00018";"0.00018";"0.47369";"0.00018";"0.00018";"0.00018"
"1438";"beating czech republic baku denmark reached fourth";"0.00021";"0.00870";"0.00021";"0.00021";"0.01082";"0.00021";"0.00233";"0.78544";"0.15726";"0.00021";"0.03205";"0.00233"
"1439";"tucker carlson much look little man face screwed s";"0.13204";"0.51158";"0.00018";"0.00018";"0.08749";"0.07858";"0.00018";"0.00018";"0.12313";"0.00018";"0.00018";"0.06611"
"1440";"new climate target announced rich nation recent we";"0.01532";"0.00276";"0.00025";"0.97464";"0.00025";"0.00025";"0.00025";"0.00276";"0.00025";"0.00025";"0.00025";"0.00276"
"1441";"thats today rundown day biggest politics story jus";"0.79120";"0.03800";"0.01143";"0.01101";"0.01438";"0.10168";"0.00046";"0.00004";"0.00679";"0.00510";"0.01944";"0.00046"
"1442";"gareth southgate ha intention picking fantasy foot";"0.00025";"0.06007";"0.06256";"0.00274";"0.00025";"0.00025";"0.00025";"0.70314";"0.15977";"0.00025";"0.01022";"0.00025"
"1443";"covid case surge america mostly north america pan ";"0.00003";"0.00265";"0.58371";"0.00003";"0.00003";"0.00003";"0.00036";"0.00003";"0.04352";"0.36953";"0.00003";"0.00003"
"1444";"denmark prime minister mette frederiksen pressure ";"0.00038";"0.39089";"0.01570";"0.00038";"0.05781";"0.00038";"0.00421";"0.00038";"0.01187";"0.51723";"0.00038";"0.00038"
"1445";"name mint sauce age introduced britain roman prett";"0.00043";"0.00043";"0.00043";"0.00043";"0.00043";"0.04760";"0.00043";"0.00472";"0.47642";"0.00901";"0.04331";"0.41638"
"1446";"expert warned baby could die prison owing governme";"0.00016";"0.00016";"0.24053";"0.00175";"0.17526";"0.07816";"0.00016";"0.00016";"0.47135";"0.03200";"0.00016";"0.00016"
"1447";"boris johnson joe biden draw comparison winston ch";"0.00472";"0.69654";"0.09906";"0.04964";"0.00022";"0.00022";"0.00696";"0.00696";"0.00247";"0.09456";"0.03841";"0.00022"
"1448";"civilian accounted killed injured explosive weapon";"0.00024";"0.00024";"0.12753";"0.11810";"0.72159";"0.00024";"0.00024";"0.00024";"0.00024";"0.03088";"0.00024";"0.00024"
"1449";"recently declassified memo cia agent described two";"0.00045";"0.00045";"0.15656";"0.07627";"0.16548";"0.29483";"0.00045";"0.00491";"0.00045";"0.00045";"0.00045";"0.29929"
"1450";"five year ago ukraine lost poland marseille comple";"0.00021";"0.11174";"0.00021";"0.00021";"0.00021";"0.01915";"0.00021";"0.66098";"0.20644";"0.00021";"0.00021";"0.00021"
"1451";"betrayed revolution question exercising cuban last";"0.04631";"0.50256";"0.00017";"0.00017";"0.16422";"0.00017";"0.00017";"0.02068";"0.07023";"0.03776";"0.03947";"0.11808"
"1452";"liz truss heading furious diplomatic confrontation";"0.00015";"0.70256";"0.00632";"0.04174";"0.01248";"0.08949";"0.00169";"0.00015";"0.11876";"0.02634";"0.00015";"0.00015"
"1453";"fortress rear crag high northern sky sunlight glin";"0.01462";"0.00018";"0.00018";"0.04709";"0.00920";"0.00018";"0.00740";"0.05973";"0.22573";"0.00018";"0.01101";"0.62450"
"1454";"good morning covid tracking tracing effort could r";"0.00013";"0.10411";"0.19557";"0.19431";"0.04272";"0.05901";"0.02017";"0.00013";"0.29078";"0.02142";"0.05901";"0.01265"
"1455";"time wrap minister close reaching deal restart car";"0.00407";"0.05933";"0.05964";"0.00220";"0.00003";"0.01152";"0.00003";"0.00003";"0.04380";"0.00407";"0.81526";"0.00003"
"1456";"hundred year ago monday england fifth final test a";"0.00015";"0.00015";"0.13374";"0.00615";"0.07820";"0.03618";"0.02417";"0.11573";"0.56755";"0.00015";"0.00015";"0.03768"
"1457";"joe biden mounting pressure evacuate american citi";"0.19228";"0.10690";"0.00018";"0.00551";"0.56581";"0.00018";"0.00018";"0.00018";"0.12825";"0.00018";"0.00018";"0.00018"
"1458";"help channel | man putin couldnt kill channel | se";"0.00549";"0.00013";"0.06580";"0.00013";"0.09528";"0.01890";"0.03498";"0.00013";"0.42495";"0.00013";"0.00281";"0.35125"
"1459";"georgian police stormed country opposition party h";"0.00034";"0.07436";"0.00034";"0.00034";"0.79778";"0.09791";"0.01716";"0.00034";"0.00034";"0.00034";"0.00034";"0.01043"
"1460";"second three minute added time end extra time rear";"0.00022";"0.02195";"0.00022";"0.00022";"0.00239";"0.00022";"0.00022";"0.81073";"0.14798";"0.01326";"0.00239";"0.00022"
"1461";"one day last december chicken gigantic farm near c";"0.00013";"0.00013";"0.50717";"0.36118";"0.01186";"0.00013";"0.00013";"0.00013";"0.02229";"0.01838";"0.02099";"0.05748"
"1462";"october three week attack six day bombing afghanis";"0.00409";"0.24961";"0.00019";"0.00019";"0.40549";"0.00019";"0.00019";"0.00019";"0.33924";"0.00019";"0.00019";"0.00019"
"1463";"new york post columnist maureen callahan put succi";"0.28838";"0.03201";"0.03201";"0.00015";"0.00319";"0.24287";"0.00167";"0.00015";"0.39912";"0.00015";"0.00015";"0.00015"
"1464";"nfl stadium could soon used rugby world cup usa ru";"0.02387";"0.13965";"0.10893";"0.04986";"0.00024";"0.05458";"0.29797";"0.28852";"0.01441";"0.00024";"0.02150";"0.00024"
"1465";"george blake story simon kuper writes known people";"0.00013";"0.07488";"0.00013";"0.00013";"0.29511";"0.00013";"0.01615";"0.00147";"0.15096";"0.00013";"0.00013";"0.46062"
"1466";"dont want swear john stone conversation turn manch";"0.00023";"0.00960";"0.00023";"0.00257";"0.00023";"0.00023";"0.00023";"0.61353";"0.36540";"0.00492";"0.00257";"0.00023"
"1467";"taliban agreed saturday enter kabul city wait evac";"0.00016";"0.46861";"0.02270";"0.00016";"0.48954";"0.00016";"0.00499";"0.00016";"0.00016";"0.00016";"0.01143";"0.00177"
"1468";"without eric mcgraw ha died aged would inside time";"0.00024";"0.01706";"0.00024";"0.00024";"0.06031";"0.15882";"0.01466";"0.00024";"0.24531";"0.03868";"0.00264";"0.46156"
"1469";"former national security adviser henry kissinger h";"0.09456";"0.72764";"0.00027";"0.00027";"0.08648";"0.00027";"0.00027";"0.00027";"0.05954";"0.00027";"0.00027";"0.02990"
"1470";"world tightly ringed ruinous connection imagine ru";"0.00021";"0.00021";"0.00021";"0.00021";"0.06470";"0.00021";"0.00236";"0.00021";"0.29901";"0.02601";"0.04966";"0.55696"
"1471";"joe biden ha troop kabul would stay long enough ev";"0.00017";"0.13580";"0.00017";"0.00017";"0.85750";"0.00017";"0.00017";"0.00017";"0.00519";"0.00017";"0.00017";"0.00017"
"1472";"one two attorney named defend donald trump second ";"0.75883";"0.00040";"0.00040";"0.00441";"0.03652";"0.03250";"0.00040";"0.00040";"0.03250";"0.00040";"0.00040";"0.13283"
"1473";"cam smith australian researcher monitor online far";"0.01951";"0.02799";"0.15402";"0.00012";"0.00012";"0.08131";"0.00012";"0.00012";"0.59513";"0.00012";"0.00012";"0.12130"
"1474";"gareth southgate penalty england manager personal ";"0.00019";"0.00019";"0.01960";"0.00019";"0.03513";"0.00019";"0.00019";"0.94352";"0.00019";"0.00019";"0.00019";"0.00019"
"1475";"wayne davidson ha taking atmospheric reading arcti";"0.00177";"0.00016";"0.00659";"0.51446";"0.00016";"0.00016";"0.00016";"0.00016";"0.40035";"0.00016";"0.03391";"0.04195"
"1476";"independence isnt always cracked recent addition f";"0.00016";"0.37524";"0.01158";"0.04256";"0.45841";"0.00342";"0.00016";"0.00016";"0.00832";"0.01647";"0.04419";"0.03930"
"1477";"good morning house select committee investigating ";"0.36688";"0.00013";"0.00013";"0.11629";"0.04059";"0.09019";"0.00013";"0.00013";"0.22853";"0.00013";"0.01449";"0.14239"
"1478";"member united nation world heritage committee lobb";"0.00021";"0.04194";"0.00021";"0.86832";"0.00021";"0.06073";"0.00021";"0.00021";"0.02316";"0.00438";"0.00021";"0.00021"
"1479";"good morning million new south wale awaken new fre";"0.14277";"0.02252";"0.15574";"0.09326";"0.05317";"0.22530";"0.00837";"0.01309";"0.16517";"0.04728";"0.02016";"0.05317"
"1480";"four pony held belfast port month owing brexit pap";"0.02499";"0.14854";"0.22268";"0.04146";"0.00027";"0.46431";"0.00027";"0.00027";"0.09638";"0.00027";"0.00027";"0.00027"
"1481";"good morning benjamin netanyahu facing precarious ";"0.44982";"0.16680";"0.00020";"0.02429";"0.14874";"0.10056";"0.01224";"0.00020";"0.08250";"0.00020";"0.00020";"0.01425"
"1482";"joe biden welcomed series poll showing majority ap";"0.68125";"0.13749";"0.00026";"0.00026";"0.00285";"0.00026";"0.00026";"0.00026";"0.17633";"0.00026";"0.00026";"0.00026"
"1483";"truth rarely pure never simple oscar wilde arch ob";"0.05111";"0.00019";"0.00396";"0.00019";"0.07752";"0.16428";"0.00585";"0.00019";"0.44908";"0.00019";"0.00019";"0.24727"
"1484";"ha day since socceroos last played day world ha al";"0.00023";"0.06442";"0.00023";"0.00023";"0.02086";"0.00023";"0.15154";"0.47020";"0.20197";"0.08047";"0.00940";"0.00023"
"1485";"breakthrough performance go antony shers richard i";"0.00959";"0.02328";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.17183";"0.00011";"0.00011";"0.79446"
"1486";"came connor robert reply asked minute goal put kno";"0.00022";"0.00022";"0.00022";"0.00022";"0.00686";"0.00022";"0.00464";"0.69239";"0.27444";"0.00022";"0.02012";"0.00022"
"1487";"announcement iranian negotiator join talk vienna w";"0.05132";"0.80897";"0.00027";"0.00027";"0.09162";"0.00027";"0.00027";"0.00027";"0.00296";"0.01102";"0.03251";"0.00027"
"1488";"boris johnson long awaited overhaul britain defenc";"0.00033";"0.55552";"0.00033";"0.07218";"0.01012";"0.09504";"0.00033";"0.00033";"0.00033";"0.00033";"0.26486";"0.00033"
"1489";"greek authority introduced measure crack fake vacc";"0.01956";"0.00804";"0.53666";"0.00067";"0.00003";"0.02373";"0.00003";"0.00003";"0.00035";"0.39258";"0.01828";"0.00003"
"1490";"tournament begin toni kroos drily observed certain";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.63378";"0.25706";"0.00021";"0.00021";"0.10723"
"1491";"state backed russian cyber spy behind solarwinds h";"0.16006";"0.01032";"0.00020";"0.01234";"0.13375";"0.63557";"0.00020";"0.00020";"0.00020";"0.00020";"0.04674";"0.00020"
"1492";"downing street integrated review defence foreign p";"0.00033";"0.72861";"0.00033";"0.00033";"0.08524";"0.10483";"0.00033";"0.00033";"0.00033";"0.00033";"0.07871";"0.00033"
"1493";"one peril investigative journalism even write crit";"0.01059";"0.11992";"0.00017";"0.00017";"0.01059";"0.53297";"0.00017";"0.02794";"0.19976";"0.00017";"0.07133";"0.02621"
"1494";"australia global lobbying offensive keep great bar";"0.01729";"0.10116";"0.00017";"0.63865";"0.07549";"0.12170";"0.00873";"0.02071";"0.00531";"0.01044";"0.00017";"0.00017"
"1495";"dobbs v jackson woman health organization case cou";"0.67743";"0.00779";"0.14773";"0.01975";"0.01942";"0.00003";"0.00100";"0.00003";"0.08891";"0.03785";"0.00003";"0.00003"
"1496";"wasnt pandemic naomi shafer would working west ban";"0.00011";"0.00011";"0.05228";"0.00011";"0.06612";"0.00011";"0.00224";"0.00543";"0.50266";"0.06186";"0.00011";"0.30888"
"1497";"england scotland match friday concern among public";"0.00021";"0.00021";"0.21218";"0.00021";"0.00021";"0.00021";"0.00021";"0.36180";"0.28907";"0.00229";"0.13321";"0.00021"
"1498";"sal guez didnt much like become set search decade ";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.54683";"0.44465";"0.00017";"0.00017";"0.00698"
"1499";"vast majority fossil fuel reserve owned today coun";"0.00014";"0.06727";"0.01871";"0.74707";"0.00014";"0.00014";"0.00014";"0.00300";"0.00014";"0.00014";"0.16295";"0.00014"
"1500";"known supercycle four past century term defines pe";"0.00033";"0.00033";"0.00364";"0.19226";"0.00033";"0.00033";"0.00033";"0.00033";"0.04997";"0.00033";"0.75149";"0.00033"
"1501";"blog closing thanks much reading well back hour ro";"0.00391";"0.00553";"0.53232";"0.00068";"0.02750";"0.00003";"0.00585";"0.00003";"0.00391";"0.41985";"0.00003";"0.00036"
"1502";"decision ban spectator attending handful tokyo eve";"0.01929";"0.10379";"0.03524";"0.00335";"0.00016";"0.00016";"0.77982";"0.00016";"0.00016";"0.00016";"0.00973";"0.04799"
"1503";"moment towards end sweden draw spain monday sebast";"0.00026";"0.01567";"0.00283";"0.00026";"0.00026";"0.00026";"0.00026";"0.63746";"0.31115";"0.00026";"0.03109";"0.00026"
"1504";"rare valuable portrait russian ballerina tamara ka";"0.00029";"0.04108";"0.00029";"0.00321";"0.00321";"0.00029";"0.00029";"0.00029";"0.19843";"0.00029";"0.01195";"0.74038"
"1505";"felt like new happier time since joachim lw announ";"0.00031";"0.00031";"0.00031";"0.00031";"0.00345";"0.00031";"0.00031";"0.56736";"0.37312";"0.00658";"0.00031";"0.04731"
"1506";"australian reported getting drunk average time per";"0.00480";"0.00480";"0.44983";"0.00044";"0.00044";"0.00044";"0.02661";"0.00044";"0.30585";"0.05279";"0.15314";"0.00044"
"1507";"russian diplomat fleeing north korea described acu";"0.00027";"0.07797";"0.11817";"0.00027";"0.46919";"0.00027";"0.00027";"0.00027";"0.00027";"0.19051";"0.14228";"0.00027"
"1508";"job cut nature reserve environmental rollback gove";"0.00029";"0.06439";"0.10519";"0.71125";"0.00029";"0.00029";"0.00029";"0.00029";"0.00029";"0.00029";"0.11684";"0.00029"
"1509";"boris johnson facing mounting pressure joe biden g";"0.02264";"0.52856";"0.00020";"0.14708";"0.00020";"0.04100";"0.00224";"0.00020";"0.00020";"0.11240";"0.14504";"0.00020"
"1510";"france italy germany three leading european power ";"0.00671";"0.79641";"0.00022";"0.01536";"0.01536";"0.04565";"0.00022";"0.06296";"0.00238";"0.00022";"0.05431";"0.00022"
"1511";"long delegate gathered glasgow scene cop set stark";"0.01422";"0.14227";"0.00129";"0.60867";"0.01187";"0.00012";"0.00012";"0.00482";"0.18574";"0.00012";"0.03066";"0.00012"
"1512";"world soon face catastrophe climate breakdown urge";"0.00015";"0.10498";"0.05333";"0.64585";"0.00167";"0.03054";"0.00167";"0.00015";"0.16120";"0.00015";"0.00015";"0.00015"
"1513";"little pm local time christian eriksen may well ex";"0.00021";"0.03660";"0.03874";"0.00021";"0.00021";"0.00021";"0.00021";"0.49893";"0.42402";"0.00021";"0.00021";"0.00021"
"1514";"april along million people nepal former king gyane";"0.00022";"0.00921";"0.10130";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.09906";"0.78863";"0.00022";"0.00022"
"1515";"time thought cruella would met outrage know would ";"0.01051";"0.00227";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00227";"0.43302";"0.00021";"0.01669";"0.53401"
"1516";"rich country must come forward detailed plan hope ";"0.00429";"0.43561";"0.01043";"0.48671";"0.00020";"0.00838";"0.00225";"0.00020";"0.05131";"0.00020";"0.00020";"0.00020"
"1517";"timo werner scored goal first year half rb leipzig";"0.00023";"0.00714";"0.00023";"0.00023";"0.00484";"0.00023";"0.00023";"0.50921";"0.32957";"0.00023";"0.06472";"0.08314"
"1518";"grew one biggest forest switzerland spent childhoo";"0.00025";"0.01748";"0.01502";"0.08149";"0.00025";"0.00025";"0.00025";"0.00025";"0.76588";"0.00025";"0.00025";"0.11841"
"1519";"sort name teenage boy aspiring bond villain would ";"0.00678";"0.02913";"0.04254";"0.00678";"0.02690";"0.51043";"0.00007";"0.00007";"0.32417";"0.00156";"0.05148";"0.00007"
"1520";"may heard one noisy seville roof never truly raise";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.79523";"0.20266";"0.00021";"0.00021";"0.00021"
"1521";"may heard one noisy seville roof never truly raise";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.82265";"0.17524";"0.00021";"0.00021";"0.00021"
"1522";"today nutshell wet olympic stadium watched sifan h";"0.00550";"0.00240";"0.00085";"0.00008";"0.00860";"0.00008";"0.84878";"0.00008";"0.13262";"0.00008";"0.00008";"0.00085"
"1523";"monday stephanie grisham appear good morning ameri";"0.45940";"0.02676";"0.00013";"0.00013";"0.00013";"0.05737";"0.00146";"0.00013";"0.40349";"0.00013";"0.00013";"0.05072"
"1524";"moment minute england victory croatia sunday mason";"0.00212";"0.20668";"0.00212";"0.02142";"0.00019";"0.00019";"0.00019";"0.65631";"0.11019";"0.00019";"0.00019";"0.00019"
"1525";"denmark still qualify need beat russia final group";"0.00005";"0.00005";"0.00005";"0.00114";"0.00385";"0.00005";"0.00005";"0.96520";"0.01634";"0.00385";"0.00928";"0.00005"
"1526";"long time spend teetering tightrope one false move";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.00424";"0.00020";"0.74132";"0.24859";"0.00424";"0.00020";"0.00020"
"1527";"blog closed weve launched new afghanistan blog lin";"0.03074";"0.14110";"0.00037";"0.00003";"0.73336";"0.00982";"0.00003";"0.00003";"0.08271";"0.00172";"0.00003";"0.00003"
"1528";"investigation alexei navalnys anti corruption foun";"0.05343";"0.00027";"0.00292";"0.00027";"0.59569";"0.18102";"0.03216";"0.00292";"0.10925";"0.00027";"0.01356";"0.00824"
"1529";"well unexpected grey boisterous increasingly wild ";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.58346";"0.40529";"0.00019";"0.00019";"0.00956"
"1530";"dissident leader ethiopia war hit tigray region di";"0.00017";"0.08319";"0.00709";"0.00017";"0.86838";"0.00017";"0.00017";"0.00017";"0.00709";"0.01228";"0.02093";"0.00017"
"1531";"dissident leader ethiopia war hit tigray region di";"0.00017";"0.08492";"0.01401";"0.00017";"0.87703";"0.00017";"0.00017";"0.00017";"0.00017";"0.02266";"0.00017";"0.00017"
"1532";"rafael nadal overcame talented young opponent abus";"0.00041";"0.00041";"0.00041";"0.00856";"0.00041";"0.00041";"0.49796";"0.02896";"0.46126";"0.00041";"0.00041";"0.00041"
"1533";"time g summit previously g summit russian went ful";"0.00233";"0.31430";"0.00021";"0.03205";"0.00021";"0.00021";"0.00021";"0.04053";"0.49257";"0.00021";"0.00021";"0.11694"
"1534";"israel ha permitted palestinian official send firs";"0.00033";"0.01033";"0.00033";"0.00033";"0.54997";"0.00033";"0.00033";"0.00033";"0.00033";"0.43671";"0.00033";"0.00033"
"1535";"donald trump family supporter hoped attack hunter ";"0.26458";"0.01245";"0.00638";"0.00030";"0.05194";"0.00030";"0.00030";"0.00030";"0.62606";"0.00030";"0.03676";"0.00030"
"1536";"abandoned petrol station half mile kosovo jarinje ";"0.00013";"0.59335";"0.00543";"0.00013";"0.22789";"0.00013";"0.00013";"0.09017";"0.08223";"0.00013";"0.00013";"0.00013"
"1537";"government clear breach law exposed judicial revie";"0.04997";"0.44448";"0.00029";"0.00321";"0.05874";"0.44155";"0.00029";"0.00029";"0.00029";"0.00029";"0.00029";"0.00029"
"1538";"nearly complete nearly sweet lest forget still swe";"0.00192";"0.00017";"0.00367";"0.00017";"0.00891";"0.00017";"0.00367";"0.65204";"0.26407";"0.00367";"0.00891";"0.05260"
"1539";"yishan wong ready retire hawaii leaving behind car";"0.01475";"0.00012";"0.00256";"0.72799";"0.00012";"0.00012";"0.00012";"0.00012";"0.17813";"0.00012";"0.07327";"0.00256"
"1540";"always danger fighting last war march england unin";"0.00020";"0.24759";"0.01227";"0.00020";"0.01026";"0.00020";"0.00020";"0.72224";"0.00623";"0.00020";"0.00020";"0.00020"
"1541";"ever fancied listening pop music prague rock russi";"0.00038";"0.00038";"0.00038";"0.00038";"0.03808";"0.09842";"0.00038";"0.00038";"0.57353";"0.23416";"0.01169";"0.04186"
"1542";"donald trump made like bandit took office accordin";"0.44129";"0.01747";"0.00029";"0.00029";"0.04038";"0.10052";"0.00029";"0.00029";"0.30097";"0.00029";"0.00029";"0.09765"
"1543";"translated poetry seldom find way column high risk";"0.00026";"0.02636";"0.00026";"0.00026";"0.06289";"0.00026";"0.00026";"0.00026";"0.23773";"0.00026";"0.00026";"0.67093"
"1544";"fucking guy jim jordan son bitch liz cheney republ";"0.86789";"0.00005";"0.00005";"0.00005";"0.01359";"0.00779";"0.01021";"0.00005";"0.10018";"0.00005";"0.00005";"0.00005"
"1545";"austria chancellor sebastian kurz described eu vac";"0.00363";"0.32355";"0.00693";"0.00033";"0.00363";"0.00363";"0.00033";"0.00033";"0.00363";"0.65336";"0.00033";"0.00033"
"1546";"maxime vachier lagrave france top player world edg";"0.00287";"0.00697";"0.00014";"0.00014";"0.00560";"0.00014";"0.18998";"0.16949";"0.09437";"0.00014";"0.00697";"0.52322"
"1547";"covid ha proved greatest humanitarian economic dis";"0.00027";"0.14305";"0.06343";"0.13207";"0.00302";"0.00027";"0.00027";"0.00302";"0.04421";"0.50824";"0.10187";"0.00027"
"1548";"drastic drop caribou shorebird population reflecti";"0.00021";"0.00021";"0.06410";"0.76278";"0.01669";"0.00227";"0.00021";"0.00021";"0.11150";"0.00021";"0.04143";"0.00021"
"1549";"first report surfaced mysterious disorder afflicti";"0.13311";"0.02112";"0.07594";"0.00362";"0.37226";"0.00012";"0.00012";"0.00012";"0.34893";"0.04445";"0.00012";"0.00012"
"1550";"whitehall battle control uk china policy way cabin";"0.00348";"0.65497";"0.00032";"0.00032";"0.07622";"0.18691";"0.00032";"0.00032";"0.06673";"0.00032";"0.00664";"0.00348"
"1551";"moment towards end recent bbc documentary whistle ";"0.00021";"0.03591";"0.00021";"0.02541";"0.00021";"0.00021";"0.01701";"0.59870";"0.24801";"0.00021";"0.00861";"0.06531"
"1552";"make facebook facebook im talking technology app c";"0.06567";"0.06394";"0.00017";"0.00017";"0.00017";"0.39314";"0.00017";"0.00017";"0.42244";"0.00017";"0.00017";"0.05360"
"1553";"farewell tour european head state government summe";"0.00014";"0.61830";"0.00014";"0.00014";"0.00014";"0.00014";"0.00014";"0.00014";"0.21759";"0.00014";"0.00014";"0.16288"
